Flag,Duration,protocol,src_ip,src_port,dst_ip,dst_port,Predicted_Value,Real_Value
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,2021,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1461,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1056,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3737,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,3370,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,9943,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1068,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,5080,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3690,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,14441,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1002,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,1556,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,5000,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1107,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,4321,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,726,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1088,BENIGN,PortScan
[<Flag 2 (S)>],7,TCP,192.168.101.13,50722,192.168.100.174,1043,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50722,192.168.100.174,1122,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,4111,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,683,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,6005,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,5904,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,49161,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50722,192.168.100.174,32780,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50722,192.168.100.174,3914,BENIGN,PortScan
[<Flag 2 (S)>],7,TCP,192.168.101.13,50722,192.168.100.174,1999,BENIGN,PortScan
[<Flag 2 (S)>],14,TCP,192.168.101.13,50722,192.168.100.174,49157,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,7001,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,3011,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50722,192.168.100.174,42,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,9502,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,5922,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,2045,BENIGN,PortScan
[<Flag 2 (S)>],9,TCP,192.168.101.13,50722,192.168.100.174,8084,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,9009,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,10025,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,19101,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1277,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1102,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,2144,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50722,192.168.100.174,16018,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,7938,BENIGN,PortScan
None,10138732,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],7,TCP,192.168.101.13,50722,192.168.100.174,9000,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50722,192.168.100.174,3333,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1152,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,2065,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,2399,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50722,192.168.100.174,2038,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,24444,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,5999,BENIGN,PortScan
[<Flag 2 (S)>],6,TCP,192.168.101.13,50722,192.168.100.174,3372,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,32782,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,2522,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,6100,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,513,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,1009,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,5269,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,8701,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,898,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,3905,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,6969,BENIGN,PortScan
[<Flag 2 (S)>],7,TCP,192.168.101.13,50722,192.168.100.174,8085,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,389,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,10616,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,49153,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,32778,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,2001,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,5877,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,5679,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1105,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,49163,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,5633,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50722,192.168.100.174,1088,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,726,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,4321,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1107,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,5000,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1556,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1002,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,14441,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,3690,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,5080,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,1068,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,9943,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,3370,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,3737,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1056,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1461,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,2021,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1032,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,3800,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,9220,BENIGN,PortScan
[<Flag 2 (S)>],26,TCP,192.168.101.13,50720,192.168.100.174,9001,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,5901,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,49156,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,24,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3369,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,44176,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,4279,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,9500,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3659,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,1027,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,2000,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,3000,BENIGN,PortScan
[<Flag 2 (S)>],8,TCP,192.168.101.13,50720,192.168.100.174,8001,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,2381,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,26,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,5500,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,1311,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,33,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,9091,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3889,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,5051,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3211,BENIGN,PortScan
None,10239334,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,1301,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,7512,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,4003,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,8652,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,6668,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,1037,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,6667,BENIGN,PortScan
[<Flag 2 (S)>],6,TCP,192.168.101.13,50720,192.168.100.174,43,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,1164,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,2260,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,2701,BENIGN,PortScan
[<Flag 2 (S)>],9,TCP,192.168.101.13,50720,192.168.100.174,3017,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,5810,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,18988,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,2920,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,37,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1217,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,8090,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,7100,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1974,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1935,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,8222,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,55600,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,1042,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,2040,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1050,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,49400,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,10000,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,30000,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1021,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1147,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1030,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,52673,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,2200,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3404,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,6839,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,6788,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1131,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,4848,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,42510,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,7106,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,8042,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1053,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1805,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,83,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,9535,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,2557,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,45100,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,144,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1111,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1051,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,2022,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50722,192.168.100.174,9220,BENIGN,PortScan
[<Flag 2 (S)>],14,TCP,192.168.101.13,50722,192.168.100.174,9001,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,3369,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,24,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,49156,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,5901,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,4279,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,44176,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50722,192.168.100.174,3659,BENIGN,PortScan
[<Flag 2 (S)>],14,TCP,192.168.101.13,50722,192.168.100.174,9500,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,2000,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1027,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50722,192.168.100.174,3000,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,5500,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,26,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,2381,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,8001,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,3211,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,5051,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,3889,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,9091,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,33,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1311,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50722,192.168.100.174,4003,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,7512,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1301,BENIGN,PortScan
[<Flag 24 (PA)>],364,TCP,104.18.32.115,443,192.168.100.174,64055,BENIGN,BENIGN
[<Flag 24 (PA)>],376,TCP,104.18.32.115,443,192.168.100.174,64055,BENIGN,BENIGN
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,6667,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1037,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,6668,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,8652,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,43,BENIGN,PortScan
[<Flag 2 (S)>],8,TCP,192.168.101.13,50722,192.168.100.174,2701,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,2260,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1164,BENIGN,PortScan
[<Flag 2 (S)>],8,TCP,192.168.101.13,50722,192.168.100.174,8222,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,1935,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,1974,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,7100,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,8090,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1217,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,37,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,2920,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,18988,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,5810,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,3017,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,52673,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1030,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1147,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1021,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,30000,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,10000,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,49400,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1050,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,2040,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1042,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,55600,BENIGN,PortScan
[<Flag 16 (A)>],17393,TCP,104.18.32.115,443,192.168.100.174,64055,BENIGN,BENIGN
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,2022,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50722,192.168.100.174,1051,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1111,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,144,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,45100,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,2557,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,9535,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,83,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1805,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1053,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,8042,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,7106,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,42510,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,4848,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1131,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,6788,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,6839,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,3404,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,2200,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,1174,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50720,192.168.100.174,4045,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,4006,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,8800,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,7103,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,5859,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,2500,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,2800,BENIGN,PortScan
[<Flag 2 (S)>],9,TCP,192.168.101.13,50720,192.168.100.174,81,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,5915,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,1071,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,3371,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,1010,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,4000,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,1083,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,30,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,8292,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,1521,BENIGN,PortScan
[<Flag 2 (S)>],8,TCP,192.168.101.13,50720,192.168.100.174,5200,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,11111,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,4129,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,8083,BENIGN,PortScan
